7.287813342328225872e+02,2.836765538976754760e+04
6.806045385646311843e+02,2.852554046955447848e+04
6.403562296390199435e+02,2.869861359044541678e+04
6.381150092431568055e+02,2.887253245488195898e+04
6.396865271074839256e+02,2.904585829370932697e+04
7.346930478410837395e+02,2.918333261527873037e+04
8.441694778960630856e+02,2.927949507645002450e+04
9.587384546963824050e+02,2.933242396147025647e+04
1.086609188047471207e+03,2.933709973956555041e+04
1.095356352549318444e+03,2.933847470086769317e+04
1.103958559550624159e+03,2.933660354632028975e+04
1.172561624015129610e+03,2.930884444291835462e+04
1.242036310642503622e+03,2.925486847663816297e+04
1.325969579086106933e+03,2.916921957886982273e+04
1.408788216101888338e+03,2.905231836524646496e+04
1.437868113899222408e+03,2.892444360528449397e+04
1.460386762211212499e+03,2.878807124218592071e+04
1.354898683237629484e+03,2.869150570134153531e+04
1.255761413418968459e+03,2.863235045099475610e+04
1.238423752144331047e+03,2.857973771433651928e+04
1.219657099697075409e+03,2.853420673331875878e+04
1.207051830661027907e+03,2.849343245759761339e+04
1.193292859847339969e+03,2.845785024633446665e+04
1.045155168943109629e+03,2.847816905050688001e+04
9.196914868424240694e+02,2.854583264037766276e+04
8.416829181898234538e+02,2.864293342596641014e+04
7.748902648655638359e+02,2.876523898639449908e+04
7.788306017227884013e+02,2.888605762725382374e+04
7.858603985626768917e+02,2.900422351458866251e+04
8.577640746893928281e+02,2.909525593923417546e+04
9.366336117845654599e+02,2.915652627440981087e+04
1.225515569538582668e+03,2.910878455005563228e+04
1.588089948532261133e+03,2.892422230532647882e+04
1.570546307017063327e+03,2.874628030267852955e+04
1.544441602784743964e+03,2.857818913181635799e+04
1.429424420922241325e+03,2.845350067109098745e+04
1.320435469593471680e+03,2.836994011652741028e+04
1.311826067287694059e+03,2.828962839302262000e+04
1.299949010675832596e+03,2.821379857767324938e+04
1.292735234784746581e+03,2.814069094190542091e+04
1.282544242611586014e+03,2.807142896356142592e+04
1.202867886499220731e+03,2.803223353469379072e+04
1.128783167679544704e+03,2.802099460349396395e+04
1.159050450751510880e+03,2.799833405604056315e+04
1.188252088799487865e+03,2.796465402253132197e+04
1.119743030476594868e+03,2.795682646386090346e+04
1.056778389323703550e+03,2.797275914713497696e+04
9.935021543451937305e+02,2.801256965492924792e+04
9.370381445159367786e+02,2.807368733624398374e+04
9.857128817107526402e+02,2.811643719220218918e+04
1.036871179559739403e+03,2.813988203010417419e+04
8.656191881514733950e+02,2.822795026099041570e+04
7.287813384712528659e+02,2.836765541628428400e+04
6.806045430212395786e+02,2.852554049438947550e+04
6.403562342470736439e+02,2.869861361354152541e+04
6.381150141954615265e+02,2.887253247610927792e+04
6.396865323792435447e+02,2.904585831294729724e+04
7.346930541861772781e+02,2.918333263212232487e+04
8.441694854405284332e+02,2.927949509044665683e+04
9.587384634522771876e+02,2.933242397216277823e+04
1.086609198057680942e+03,2.933709974648063508e+04
1.095356362587828471e+03,2.933847470399466329e+04
1.103958569478582376e+03,2.933660354570085838e+04
1.172561634219676080e+03,2.930884443844815178e+04
1.242036320943645251e+03,2.925486846828073976e+04
1.325969589386018015e+03,2.916921956662563753e+04
1.408788226143206202e+03,2.905231834921310656e+04
1.437868123070630190e+03,2.892444358579022810e+04
1.460386770292071560e+03,2.878807121964227554e+04
1.354898689480692383e+03,2.869150567644201510e+04
1.255761417974540564e+03,2.863235042437615266e+04
1.238423755385442064e+03,2.857973768649484919e+04
1.219657101640797009e+03,2.853420670474360668e+04
1.207051831354431670e+03,2.849343242876080330e+04
1.193292859340831455e+03,2.845785021768879233e+04
1.045155167492297096e+03,2.847816902240867785e+04
9.196914847238734865e+02,2.854583261307891371e+04
8.416829155283697901e+02,2.864293339967198335e+04
7.748902617988057955e+02,2.876523896125733881e+04
7.788305980727254791e+02,2.888605760349404591e+04
7.858603943631529773e+02,2.900422349241361371e+04
8.577640696070134254e+02,2.909525591897700360e+04
9.366336057688082519e+02,2.915652625642273779e+04
1.225515561170189130e+03,2.910878453522644122e+04
1.588089937228600547e+03,2.892422229476281427e+04
1.570546295617253236e+03,2.874628029641668036e+04
1.544441591584389698e+03,2.857818912978106164e+04
1.429424410768236385e+03,2.845350067288738865e+04
1.320435460575934940e+03,2.836994012172666044e+04
