9.845421165054960966e+02,6.232652454415364446e+03
9.700607017805803025e+02,6.243136176524431903e+03
9.577774012005558006e+02,6.254618622154112927e+03
9.476988959232021443e+02,6.266920525079293839e+03
9.398136381792604652e+02,6.279863557994225630e+03
1.002402467429518993e+03,6.287717654471213791e+03
1.068388091359270447e+03,6.290206629887160489e+03
1.111170790577534945e+03,6.289217054264951912e+03
1.154130086077770329e+03,6.284734569015926354e+03
1.001436728334305940e+03,6.292667187250392089e+03
8.737206369557305834e+02,6.310984071797451179e+03
9.809948669776467796e+02,6.320578765107667095e+03
1.099238732636956001e+03,6.320559354372083362e+03
1.234184671067348972e+03,6.309567837088779015e+03
1.378562328854912721e+03,6.286837344458897860e+03
1.380785263980036689e+03,6.263926110701678226e+03
1.378055973990343773e+03,6.241236788481145595e+03
1.345954287996486073e+03,6.221157571634532360e+03
1.311424776782314211e+03,6.203885860374893127e+03
1.438411032743363421e+03,6.176289223839941769e+03
1.566535889150070943e+03,6.138275085361198762e+03
1.554641400032463025e+03,6.101228057144883678e+03
1.534154846021408957e+03,6.065846737848891280e+03
1.435139707593577441e+03,6.038516084332866740e+03
1.339325218028010340e+03,6.018975860084716260e+03
1.271705293179680893e+03,6.004933637694303798e+03
1.206640619736223243e+03,5.996181656253843357e+03
1.131202152101945330e+03,5.993563382239537532e+03
1.062085909392558051e+03,5.996564771832792758e+03
9.565807946324420072e+02,6.008144510459312187e+03
8.658835972674085042e+02,6.027098604510258156e+03
8.896531271821714881e+02,6.044120059329172364e+03
9.158347389804733893e+02,6.059012754753152876e+03
9.442181511505123126e+02,6.071597668067201084e+03
9.745497287740329284e+02,6.081716398958003083e+03
9.207671827346421196e+02,6.096208050089424432e+03
8.734496833272015692e+02,6.114546965177870334e+03
9.716847258937052629e+02,6.124898642070812457e+03
1.079286682421680325e+03,6.126501481129136664e+03
1.011131608598529510e+03,6.133645833629459048e+03
9.502095646492028891e+02,6.145743600549598341e+03
9.527396954180634339e+02,6.157635649056138391e+03
9.569931754915411375e+02,6.169181858057558202e+03
9.970374753463228217e+02,6.177472168217219405e+03
1.038833084653420656e+03,6.182364185076035028e+03
1.032458532891031155e+03,6.187774500313775206e+03
1.027183784881907741e+03,6.193613691721051509e+03
1.084228457534221889e+03,6.194814727778111774e+03
1.142801893698594768e+03,6.191253308662850941e+03
1.025304860782500327e+03,6.197245270547353357e+03
9.237535651916695087e+02,6.211494106616003592e+03
9.532313639068921702e+02,6.223346178824565868e+03
9.845421165053083996e+02,6.232652454415645479e+03
9.700607017804433099e+02,6.243136176524723851e+03
9.577774012004682618e+02,6.254618622154412151e+03
9.476988959231621266e+02,6.266920525079595791e+03
9.398136381792656948e+02,6.279863557994525763e+03
1.002402467429570834e+03,6.287717654471511196e+03
1.068388091359372766e+03,6.290206629887448798e+03
1.111170790577687512e+03,6.289217054265229308e+03
1.154130086077973374e+03,6.284734569016186470e+03
1.001436728334517056e+03,6.292667187250634925e+03
8.737206369559419272e+02,6.310984071797675824e+03
9.809948669779109878e+02,6.320578765107870822e+03
1.099238732637277280e+03,6.320559354372259804e+03
1.234184671067732324e+03,6.309567837088924534e+03
1.378562328855358828e+03,6.286837344459006999e+03
1.380785263980493255e+03,6.263926110701750986e+03
1.378055973990801249e+03,6.241236788481179246e+03
1.345954287996926496e+03,6.221157571634531450e+03
1.311424776782730078e+03,6.203885860374857657e+03
1.438411032743797705e+03,6.176289223839870829e+03
1.566535889150512276e+03,6.138275085361091442e+03
1.554641400032861384e+03,6.101228057144742706e+03
1.534154846021755930e+03,6.065846737848722114e+03
1.435139707593853473e+03,6.038516084332675746e+03
1.339325218028218615e+03,6.018975860084507985e+03
1.271705293179830278e+03,6.004933637694083700e+03
1.206640619736317831e+03,5.996181656253615074e+03
1.131202152101989441e+03,5.993563382239305611e+03
1.062085909392558278e+03,5.996564771832560837e+03
9.565807946324063096e+02,6.008144510459082994e+03
8.658835972673451806e+02,6.027098604510034420e+03
8.896531271820763322e+02,6.044120059328957723e+03
9.158347389803466285e+02,6.059012754752946421e+03
9.442181511503544016e+02,6.071597668067008271e+03
9.745497287738448904e+02,6.081716398957825731e+03
9.207671827344436224e+02,6.096208050089263452e+03
8.734496833269965919e+02,6.114546965177726634e+03
9.716847258934617457e+02,6.124898642070688766e+03
1.079286682421396790e+03,6.126501481129034801e+03
1.011131608598255639e+03,6.133645833629379922e+03
9.502095646489415230e+02,6.145743600549540133e+03
9.527396954178005899e+02,6.157635649056102011e+03
9.569931754912794304e+02,6.169181858057542740e+03
9.970374753460561124e+02,6.177472168217226681e+03
1.038833084653152127e+03,6.182364185076065041e+03
1.032458532890776723e+03,6.187774500313826138e+03
1.027183784881670590e+03,6.193613691721122450e+03
1.084228457533991332e+03,6.194814727778200904e+03
1.142801893698374897e+03,6.191253308662958261e+03
1.025304860782326614e+03,6.197245270547475229e+03
9.237535651915352446e+02,6.211494106616136378e+03
9.532313639067776876e+02,6.223346178824707749e+03
9.845421165052154038e+02,6.232652454415796456e+03
9.700607017803771441e+02,6.243136176524880284e+03
9.577774012004279029e+02,6.254618622154572222e+03
9.476988959231467788e+02,6.266920525079756771e+03
9.398136381792744487e+02,6.279863557994686744e+03
1.002402467429604826e+03,6.287717654471668538e+03
1.068388091359433929e+03,6.290206629887601594e+03
1.111170790577775506e+03,6.289217054265374827e+03
1.154130086078087970e+03,6.284734569016322894e+03
1.001436728334634608e+03,6.292667187250761344e+03
8.737206369560585699e+02,6.310984071797793149e+03
9.809948669780557111e+02,6.320578765107976324e+03
1.099238732637452358e+03,6.320559354372350754e+03
1.234184671067939917e+03,6.309567837088999113e+03
1.378562328855599844e+03,6.286837344459062479e+03
1.380785263980739273e+03,6.263926110701786456e+03
1.378055973991046812e+03,6.241236788481194708e+03
1.345954287997162510e+03,6.221157571634527812e+03
1.311424776782952677e+03,6.203885860374835829e+03
1.438411032744029626e+03,6.176289223839830811e+03
1.566535889150747380e+03,6.138275085361031415e+03
1.554641400033073069e+03,6.101228057144667218e+03
1.534154846021940102e+03,6.065846737848632074e+03
1.435139707594000129e+03,6.038516084332573882e+03
1.339325218028329800e+03,6.018975860084396118e+03
1.271705293179909631e+03,6.004933637693965466e+03
1.206640619736367853e+03,5.996181656253493202e+03
1.131202152102012406e+03,5.993563382239182829e+03
1.062085909392558051e+03,5.996564771832438055e+03
9.565807946323870965e+02,6.008144510458961122e+03
8.658835972673111883e+02,6.027098604509915276e+03
8.896531271820251732e+02,6.044120059328841307e+03
9.158347389802785301e+02,6.059012754752836372e+03
9.442181511502697049e+02,6.071597668066905499e+03
9.745497287737441638e+02,6.081716398957731144e+03
9.207671827343374389e+02,6.096208050089177050e+03
8.734496833268867704e+02,6.114546965177648417e+03
9.716847258933312332e+02,6.124898642070620554e+03
1.079286682421244450e+03,6.126501481128980231e+03
1.011131608598108414e+03,6.133645833629337176e+03
9.502095646488006651e+02,6.145743600549509210e+03
9.527396954176589361e+02,6.157635649056082002e+03
9.569931754911383450e+02,6.169181858057534555e+03
9.970374753459121848e+02,6.177472168217228500e+03
1.038833084653007063e+03,6.182364185076078684e+03
1.032458532890639162e+03,6.187774500313851604e+03
1.027183784881541669e+03,6.193613691721157011e+03
1.084228457533864912e+03,6.194814727778245469e+03
1.142801893698253480e+03,6.191253308663011921e+03
1.025304860782229525e+03,6.197245270547537075e+03
9.237535651914591881e+02,6.211494106616203680e+03
9.532313639067115218e+02,6.223346178824780509e+03
9.845421165051602657e+02,6.232652454415871944e+03
9.700607017803359895e+02,6.243136176524958501e+03
9.577774012004002770e+02,6.254618622154652257e+03
9.476988959231322269e+02,6.266920525079838626e+03
9.398136381792722887e+02,6.279863557994768598e+03
1.002402467429615172e+03,6.287717654471749483e+03
1.068388091359458031e+03,6.290206629887680720e+03
1.111170790577813477e+03,6.289217054265450315e+03
1.154130086078139811e+03,6.284734569016394744e+03
1.001436728334689064e+03,6.292667187250828647e+03
8.737206369561138217e+02,6.310984071797855904e+03
9.809948669781251738e+02,6.320578765108032712e+03
1.099238732637537623e+03,6.320559354372401685e+03
1.234184671068042690e+03,6.309567837089041859e+03
1.378562328855720125e+03,6.286837344459094311e+03
1.380785263980862965e+03,6.263926110701807374e+03
1.378055973991171186e+03,6.241236788481206531e+03
1.345954287997282790e+03,6.221157571634528722e+03
1.311424776783066591e+03,6.203885860374827644e+03
1.438411032744149225e+03,6.176289223839813531e+03
1.566535889150869252e+03,6.138275085361005040e+03
1.554641400033183800e+03,6.101228057144630839e+03
1.534154846022037191e+03,6.065846737848587509e+03
1.435139707594077663e+03,6.038516084332522951e+03
1.339325218028388690e+03,6.018975860084340638e+03
1.271705293179952605e+03,6.004933637693906348e+03
1.206640619736395820e+03,5.996181656253431356e+03
1.131202152102026730e+03,5.993563382239120074e+03
1.062085909392560552e+03,5.996564771832375300e+03
9.565807946323795932e+02,6.008144510458899276e+03
8.658835972672961816e+02,6.027098604509855249e+03
8.896531271820016400e+02,6.044120059328783100e+03
9.158347389802465841e+02,6.059012754752780893e+03
9.442181511502293461e+02,6.071597668066853657e+03
9.745497287736956196e+02,6.081716398957682031e+03
9.207671827342858251e+02,6.096208050089133394e+03
8.734496833268332239e+02,6.114546965177609309e+03
9.716847258932673412e+02,6.124898642070586902e+03
1.079286682421169644e+03,6.126501481128952037e+03
1.011131608598035882e+03,6.133645833629314438e+03
9.502095646487313161e+02,6.145743600549492839e+03
9.527396954175889050e+02,6.157635649056071088e+03
