1919.5748
1980.37045
2067.0015
2193.108
2341.8525
2579.0175
2762.0298
2764.9676
2632.3066
2378.2992
2181.4452
2081.0006
2036.43
2051.4048
2080.1836
2080.162
2073.6844
2039.3821
2001.4963
1988.91
1977.9071
1963.4652
1955.7925
1917.96345
1888.63615
1879.5063
1881.6147
1900.56785
1932.1574
1995.47193
2079.487985
2221.96332
2355.20504
2358.03965
2298.143685
2124.80877
1999.898295
1946.953605
1925.14679
1896.475195
1880.66282
1866.96582
1855.360485
1860.47059
1866.09512
1854.142465
1844.267635
1844.40807
1848.5909
1848.76703
1862.311945
1879.67535
